WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (139.729861 35.685)",17556.0,東京メトロ四ツ谷駅,Tokyo Metro Yotsuya Station,〒160-0004 東京都新宿区四谷1-3,https://stamp.funakiya.com/metro-yotsuya.html,,,設置なし,35.685, 139.729861
"POINT (139.786028 35.682056)",17557.0,東京メトロ水天宮前駅,Tokyo Metro Suitengumae Station,〒103-0014 東京都中央区日本橋蛎殻町2-1-1,https://stamp.funakiya.com/metro-suitengumae.html,,,設置なし,35.682056, 139.786028
"POINT (139.764833 35.681667)",17558.0,東京メトロ東京駅,Tokyo Metro Tokyo Station,〒100-0005 東京都千代田区丸の内1-6-5,https://stamp.funakiya.com/metro-tokyo.html,,,設置なし,35.681667, 139.764833
"POINT (139.646611 35.643389)",17617.0,東急電鉄上町駅,Tokyu Kamimachi Station,〒154-0017 東京都世田谷区世田谷3-4-3,https://stamp.funakiya.com/tokyu-kamimachi.html,,,設置なし,35.643389, 139.646611
"POINT (139.731389 35.662778)",17723.0,東京メトロ六本木駅,Tokyo Metro Roppongi Station,〒106-0032 東京都港区六本木6-1-25,https://stamp.funakiya.com/metro-roppongi.html,,,設置なし,35.662778, 139.731389
"POINT (139.759611 35.674889)",17724.0,東京メトロ日比谷駅,Tokyo Metro Hibiya Station,〒100-0006 東京都千代田区有楽町1-5-1,https://stamp.funakiya.com/metro-hibiya.html,,,設置なし,35.674889, 139.759611
"POINT (135.3196 34.381883)",17758.0,JR長滝駅,JR Nagataki Station,〒598-0034 大阪府泉佐野市長滝1141,https://stamp.funakiya.com/jr-nagataki.html,2019/4/1 無人化,,設置なし,34.381883, 135.3196
"POINT (135.270172 34.326061)",17761.0,JR山中渓駅,JR Yamanakadani Station,〒599-0214 大阪府阪南市山中渓134,https://stamp.funakiya.com/jr-yamanakadani.html,,,設置あり,34.326061, 135.270172
"POINT (134.781447 35.414381)",17816.0,JR八鹿駅,JR Yōka Station,〒667-0021 兵庫県養父市八鹿町八鹿大森100-2,https://stamp.funakiya.com/jr-yoka.html,2023/2/16 無人化,,設置なし,35.414381, 134.781447
"POINT (134.7758 35.469461)",17817.0,JR江原駅,JR Ebara Station,〒669-5311 兵庫県豊岡市日高町日置矢組13-2,https://stamp.funakiya.com/jr-ebara.html,2023/2/16 無人化,,設置なし,35.469461, 134.7758
"POINT (139.979194 35.021056)",17917.0,JR南三原駅,JR Minamihara Station,〒299-2713 千葉県南房総市和田町松田148,https://stamp.funakiya.com/jr-minamihara.html,,,設置なし,35.021056, 139.979194
"POINT (140.019556 35.041861)",17919.0,JR和田浦駅,JR Wadaura Station,〒299-2703 千葉県南房総市和田町仁我浦178,https://stamp.funakiya.com/jr-wadaura.html,2017/4/1 無人化,,設置なし,35.041861, 140.019556
"POINT (140.096222 35.081861)",17920.0,JR太海駅,JR Futomi Station,〒299-2862 千葉県鴨川市太海2035,https://stamp.funakiya.com/jr-futomi.html,2019/7/1 無人化,,設置なし,35.081861, 140.096222
"POINT (140.061111 35.0625)",17921.0,JR江見駅,JR Emi Station,〒299-2841 千葉県鴨川市西江見94,https://stamp.funakiya.com/jr-emi.html,2019/7/1 無人化,,設置あり,35.0625, 140.061111
"POINT (140.1545 35.1255)",17922.0,JR安房天津駅,JR Awa-Amatsu Station,〒299-5503 千葉県鴨川市天津1016,https://stamp.funakiya.com/jr-awaamatsu.html,2019/7/1 無人化,,設置なし,35.1255, 140.1545
"POINT (140.278472 35.140833)",17926.0,JR鵜原駅,JR Ubara Station,〒299-5243 千葉県勝浦市鵜原1664,https://stamp.funakiya.com/jr-ubara.html,2017/4/1  無人化,,設置なし,35.140833, 140.278472
"POINT (139.094028 35.234444)",17968.0,箱根登山電車塔ノ沢駅,Odakyu Hakone Tonosawa Station,〒250-0315 神奈川県足柄下郡箱根町塔之澤46-2,https://stamp.funakiya.com/hakone-tonosawa.html,,,設置なし,35.234444, 139.094028
"POINT (139.062944 35.242111)",17969.0,箱根登山電車宮ノ下駅,Odakyu Hakone Miyanoshita Station,〒250-0404 神奈川県足柄下郡箱根町宮ノ下404-11,https://stamp.funakiya.com/hakone-miyanoshita.html,2024/2/1 無人化,,設置なし,35.242111, 139.062944
"POINT (139.052694 35.240444)",17970.0,箱根登山電車小涌谷駅,Odakyu Hakone Kowakidani Station,〒250-0406 神奈川県足柄下郡箱根町小涌谷466-6,https://stamp.funakiya.com/hakone-kowakidani.html,2024/2/1 無人化,,設置なし,35.240444, 139.052694
"POINT (143.931767 42.889053)",18143.0,JR音別駅,JR Ombetsu Station,〒088-0115 北海道釧路市音別町本町1-139,https://stamp.funakiya.com/jr-onbetsu.html,2021/3/13 無人化,,設置なし,42.889053, 143.931767
"POINT (144.105783 43.836811)",18164.0,JR美幌駅,JR Bihoro Station,〒092-0015 北海道網走郡美幌町新町3-97-2,https://stamp.funakiya.com/jr-bihoro.html,2016/5/1 無人化,,設置なし,43.836811, 144.105783
"POINT (143.621661 43.785517)",18187.0,JR留辺蘂駅,JR Rubeshibe Station,〒091-0002 北海道北見市留辺蘂町東町96-6,https://stamp.funakiya.com/jr-rubeshibe.html,2016/5/1 無人化,,設置なし,43.785517, 143.621661
"POINT (137.794497 37.022744)",18230.0,えちごトキめき鉄道青海駅,,〒949-0305 新潟県糸魚川市青海853,https://stamp.funakiya.com/etr-omi.html,2019/3/30 無人化,,設置なし,37.022744, 137.794497
"POINT (138.060611 37.127611)",18233.0,えちごトキめき鉄道筒石駅,,〒949-1302 新潟県糸魚川市仙納大谷928,https://stamp.funakiya.com/etr-tsutsuishi.html,2019/3/16 無人化,,設置なし,37.127611, 138.060611
"POINT (138.141397 36.509114)",18323.0,しなの鉄道千曲駅,Shinano Railway Chikuma Station,〒387-0016 長野県千曲市寂蒔200,https://stamp.funakiya.com/shinano-chikuma.html,2023/3/18 無人化,,設置なし,36.509114, 138.141397
"POINT (138.27325 36.378772)",18329.0,しなの鉄道信濃国分寺駅,Shinano Railway Shinano-Kokubunji Station,〒386-0016 長野県上田市国分1246-5,https://stamp.funakiya.com/shinano-kokubunji.html,2022/4/1 無人化,,設置なし,36.378772, 138.27325
"POINT (138.187961 36.441167)",18346.0,しなの鉄道テクノさかき駅,Shinano Railway Tekuno-Sakaki Station,〒389-0603 長野県埴科郡坂城町南条4910-5,https://stamp.funakiya.com/shinano-tekunosakaki.html,2022/4/1 無人化,,設置なし,36.441167, 138.187961
"POINT (138.363525 36.342578)",18349.0,しなの鉄道滋野駅,Shinano Railway Shigeno Station,〒389-0511 長野県東御市滋野乙977,https://stamp.funakiya.com/shinano-shigeno.html,2022/4/1 無人化,,設置なし,36.342578, 138.363525
