WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (136.63652999770025 36.602646015892056)",25963.0,北陸鉄道バス金沢営業所,,〒920-0062 石川県金沢市割出町706,https://stamp.funakiya.com/hokutetsubus.html,,,設置なし,36.602646015892056, 136.63652999770025
"POINT (137.83326805961312 35.460422072099504)",25973.0,天竜峡温泉丸山の湯,,〒399-2221 長野県飯田市龍江194,https://stamp.funakiya.com/iida-maruyamanoyu.html,,,設置なし,35.460422072099504, 137.83326805961312
"POINT (143.23675 43.28387)",25974.0,ナイタイ高原牧場レストハウス,,〒080-1407 北海道河東郡上士幌町上音更85-2,https://stamp.funakiya.com/naitaikogen-pasture.html,,,設置なし,43.28387, 143.23675
"POINT (144.44765 43.10058)",26001.0,釧路湿原熱気球搭乗記念,,〒088-0600 北海道釧路郡釧路町トリトウシ原野南5線27-4,https://stamp.funakiya.com/kushiro-balloon.html,,,設置なし,43.10058, 144.44765
"POINT (139.47822 35.66009)",26031.0,サントリー武蔵野ビール工場,,〒183-0025 東京都府中市矢崎町3-1,https://stamp.funakiya.com/suntory-musashino.html,,,設置なし,35.66009, 139.47822
"POINT (139.70077779838178 36.13472570637224)",26108.0,元祖萌酒屋 井上酒店,,〒349-1103 埼玉県久喜市栗橋東2-7-27,https://stamp.funakiya.com/kurihashi-inouesaketen.html,,,設置なし,36.13472570637224, 139.70077779838178
"POINT (139.04602573754465 35.24867009684705)",26204.0,箱根強羅公園,,〒250-0408 神奈川県足柄下郡箱根町強羅1300,https://stamp.funakiya.com/hakone-gorakoen.html,,,設置なし,35.24867009684705, 139.04602573754465
"POINT (139.44449242903278 35.70250140890227)",26215.0,ひかりプラザ,,〒185-0034 東京都国分寺市光町1-46-8,https://stamp.funakiya.com/kokubunji-hikariplaza.html,,,設置なし,35.70250140890227, 139.44449242903278
"POINT (139.5964393600521 36.758448027934556)",26216.0,日光二荒山神社,Futarasan shrine,〒321-1431 栃木県日光市山内2307,https://stamp.funakiya.com/nikko-futarasanjinja.html,,,設置なし,36.758448027934556, 139.5964393600521
"POINT (139.7366172971037 35.754834684154105)",26242.0,北とぴあ,,〒114-0002 東京都北区王子1-11-1,https://stamp.funakiya.com/hokutopia.html,,,設置なし,35.754834684154105, 139.7366172971037
"POINT (123.8830501309151 24.27236501150197)",26306.0,西表島観光案内所,Iriomote Island Tourist Information Center,〒907-1434 沖縄県八重山郡竹富町南風見,https://stamp.funakiya.com/iriomotejima-info.html,,,設置なし,24.27236501150197, 123.8830501309151
"POINT (139.770157 35.677338)",26307.0,明治屋京橋ストアー,,〒104-0031 東京都中央区京橋2-2-8,https://stamp.funakiya.com/meidiya-tokyo.html,,,設置なし,35.677338, 139.770157
"POINT (135.521665 34.695916)",26326.0,造幣博物館,,〒530-0043 大阪府大阪市北区天満1-1-79,https://stamp.funakiya.com/plant-museum.html,,,設置なし,34.695916, 135.521665
"POINT (139.77351 35.6808)",26331.0,日本橋高島屋,,〒103-0027 東京都中央区日本橋2-4-1,https://stamp.funakiya.com/nihombashi-takashimaya.html,,,設置なし,35.6808, 139.77351
"POINT (139.73571863064592 35.69109415322683)",26355.0,フレッシュベーカリー神戸屋 市ヶ谷駅店,,〒100-0001 東京都千代田区千代田区五番町2,https://stamp.funakiya.com/kobeya-ichigaya.html,,,設置なし,35.69109415322683, 139.73571863064592
"POINT (140.05232 35.70183)",26357.0,船橋二宮神社,Funabashi Ninomiya Shrine,〒274-0072 千葉県船橋市三山5-20-1,https://stamp.funakiya.com/funabashi-ninomiyajinja.html,,,設置なし,35.70183, 140.05232
"POINT (140.02725 35.68452)",26358.0,菊田神社,Kikuta Shrine,〒275-0016 千葉県習志野市津田沼3-2-5,https://stamp.funakiya.com/kikutajinja.html,,,設置なし,35.68452, 140.02725
"POINT (139.25608 35.63121)",26363.0,高尾山ケーブルカー高尾山駅,,〒193-0844 東京都八王子市高尾町2181,https://stamp.funakiya.com/takaocable-takaosan.html,,,設置なし,35.63121, 139.25608
"POINT (138.18879341266847 36.643650025238074)",26473.0,MIDORI長野,MIDORI Nagano,〒380-0823 長野県長野市南千歳1-22-6,https://stamp.funakiya.com/nagano-midori.html,,,設置なし,36.643650025238074, 138.18879341266847
"POINT (139.9850619496709 35.70205328487281)",26555.0,東武百貨店船橋店,,〒273-0005 千葉県船橋市本町7-1-1,https://stamp.funakiya.com/tobudept-funabashi.html,,,設置なし,35.70205328487281, 139.9850619496709
"POINT (139.88048061961996 36.55982945189601)",26557.0,東武宇都宮百貨店,Tobuutsunomiya department store,〒320-0808 栃木県宇都宮市宮園町5-4,https://stamp.funakiya.com/tobudept-utsunomiya.html,,,設置なし,36.55982945189601, 139.88048061961996
"POINT (139.71031 35.72994)",26558.0,東武百貨店池袋店,,〒171-0021 東京都豊島区西池袋1-1-25,https://stamp.funakiya.com/tobudept-ikebukuro.html,,,設置なし,35.72994, 139.71031
"POINT (139.798847 35.631466)",26562.0,コミックマーケット,,〒135-0063 東京都江東区有明3-11-1,https://stamp.funakiya.com/comicmarket.html,,,設置なし,35.631466, 139.798847
"POINT (131.24776637329046 33.95118582392796)",26612.0,宇部観光コンベンション協会,,〒755-0031 山口県宇部市常盤町1-6-44,https://stamp.funakiya.com/ube-kanko.html,,,設置なし,33.95118582392796, 131.24776637329046
"POINT (131.2817917533408 33.948686365203315)",26613.0,ときわ公園×ふしぎの海のナディア展,,〒755-0001 山口県宇部市沖宇部254,https://stamp.funakiya.com/ube-tokiwa-museum.html,,,設置なし,33.948686365203315, 131.2817917533408
"POINT (141.16419598378167 41.40197085137403)",26642.0,大畑線キハ85動態保存会,,〒039-4401 青森県むつ市大畑町庚申堂84-3,https://stamp.funakiya.com/ohata-kiha85.html,,,設置なし,41.40197085137403, 141.16419598378167
"POINT (133.94317779376894 34.65595604129525)",26666.0,おかでんミュージアム,Okaden Museum,〒703-8281 岡山県岡山市中区東山2-3-33,https://stamp.funakiya.com/okaden-museum.html,,,設置なし,34.65595604129525, 133.94317779376894
"POINT (135.44565330078512 34.90554426532689)",26772.0,桜谷軽便鉄道風の峠駅,,〒563-0101 大阪府豊能郡豊能町吉川,https://stamp.funakiya.com/sakuradani-kazenotoge.html,,,設置なし,34.90554426532689, 135.44565330078512
"POINT (123.80454312155848 24.06023321632597)",26795.0,波照間空港,Hateruma Airport,〒907-1751 沖縄県八重山郡竹富町波照間,https://stamp.funakiya.com/hateruma-airport.html,,,設置なし,24.06023321632597, 123.80454312155848
"POINT (138.56850812253785 35.66631050346599)",26866.0,甲府市観光案内所,Kōfu City Tourist Infomation Center,〒400-0031 山梨県甲府市丸の内1-2-14,https://stamp.funakiya.com/kofu-kanko.html,,,設置なし,35.66631050346599, 138.56850812253785
"POINT (135.51738 34.655457)",26882.0,四天王寺,,〒543-0051 大阪府大阪市天王寺区四天王寺1-11-18,https://stamp.funakiya.com/shitennoji.html,,,設置なし,34.655457, 135.517380
"POINT (139.77461 35.68252)",26937.0,コレド日本橋,,〒103-0027 東京都中央区日本橋1-4-1,https://stamp.funakiya.com/coredonihombashi.html,,,設置なし,35.68252, 139.77461
"POINT (139.77405 35.68683)",26938.0,コレド室町,,〒103-0022 東京都中央区日本橋室町2-2-1,https://stamp.funakiya.com/coredomuromachi.html,,,設置なし,35.68683, 139.77405
"POINT (139.766327 35.674023)",26943.0,銀座ロフト RiraRiraはんこCafe,,〒104-0061 東京都中央区銀座2-4-6,https://stamp.funakiya.com/ginza-rirarira.html,,,設置なし,35.674023, 139.766327
