WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (140.058986 35.726917)",24435.0,東葉高速鉄道船橋日大前駅,Tōyō Rapid Railway Funabashi-nichidaimae Station,〒274-0062 千葉県船橋市坪井町681-3,https://stamp.funakiya.com/toyorapid-funabashinichidaimae.html,,,設置あり,35.726917, 140.058986
"POINT (140.073167 35.728778)",24440.0,東葉高速鉄道八千代緑が丘駅,Tōyō Rapid Railway Yachiyo-midorigaoka Station,〒276-0049 千葉県八千代市緑が丘1-1104-3,https://stamp.funakiya.com/toyorapid-yachiyomidorigaoka.html,,,設置あり,35.728778, 140.073167
"POINT (140.103417 35.727944)",24441.0,東葉高速鉄道八千代中央駅,Tōyō Rapid Railway Yachiyo-chuo Station,〒276-0042 千葉県八千代市ゆりのき台1-38,https://stamp.funakiya.com/toyorapid-yachiyochuo.html,,,設置あり,35.727944, 140.103417
"POINT (140.778189 36.846553)",24476.0,JR大津港駅,JR Ōtsukō Station,〒319-1704 茨城県北茨城市大津町北町250,https://stamp.funakiya.com/jr-otsuko.html,2018/10/31 無人化,,設置あり,36.846553, 140.778189
"POINT (137.886492 35.549425)",24494.0,JR市田駅,JR Ichida Station,〒399-3103 長野県下伊那郡高森町下市田2955,https://stamp.funakiya.com/jr-ichida.html,,,設置あり,35.549425, 137.886492
"POINT (137.928828 35.678031)",24497.0,JR飯島駅,JR Iijima Station,〒399-3702 長野県上伊那郡飯島町飯島1178,https://stamp.funakiya.com/jr-iijima.html,,,設置あり,35.678031, 137.928828
"POINT (138.01425 34.769528)",24503.0,天竜浜名湖鉄道掛川駅,Tenryū Hamanako Railway Kakegawa Station,〒436-0024 静岡県掛川市南西郷77-20,https://stamp.funakiya.com/tenhama-kakegawa.html,,,設置あり,34.769528, 138.01425
"POINT (137.819767 34.859467)",24506.0,天竜浜名湖鉄道天竜二俣駅,Tenryū Hamanako Railway Tenryū-Futamata Station,〒431-3311 静岡県浜松市天竜区二俣町阿蔵114-2,https://stamp.funakiya.com/tenhama-tenryufutamata.html,,,設置あり,34.859467, 137.819767
"POINT (137.923714 34.8309)",24510.0,天竜浜名湖鉄道遠州森駅,Tenryū Hamanako Railway Enshū-Mori Station,〒437-0215 静岡県周智郡森町森980-2,https://stamp.funakiya.com/tenhama-enshumori.html,,,設置あり,34.8309, 137.923714
"POINT (137.551667 34.8025)",24511.0,天竜浜名湖鉄道三ヶ日駅,Tenryū Hamanako Railway Mikkabi Station,〒431-1414 静岡県浜松市北区三ヶ日町三ヶ日1148-3,https://stamp.funakiya.com/tenhama-mikkabi.html,,,設置あり,34.8025, 137.551667
"POINT (137.681111 34.816944)",24512.0,天竜浜名湖鉄道金指駅,Tenryū Hamanako Railway Kanasashi Station,〒431-2213 静岡県浜松市北区引佐町金指1033-2,https://stamp.funakiya.com/tenhama-kanasashi.html,,,設置あり,34.816944, 137.681111
"POINT (131.422344 31.895036)",24514.0,JR南宮崎駅,JR Minami-Miyazaki Station,〒880-0901 宮崎県宮崎市東大淀2-2-29,https://stamp.funakiya.com/jr-minamimiyazaki.html,,,設置あり,31.895036, 131.422344
"POINT (130.738139 32.011853)",24515.0,JR吉松駅,JR Yoshimatsu Station,〒899-6104 鹿児島県姶良郡湧水町川西968,https://stamp.funakiya.com/jr-yoshimatsu.html,,,設置あり,32.011853, 130.738139
"POINT (131.568969 34.053436)",24526.0,JR防府駅,JR Hōfu Station,〒747-0036 山口県防府市戎町1-1-1,https://stamp.funakiya.com/jr-hofu.html,,,設置あり,34.053436, 131.568969
"POINT (140.158444 35.560833)",24541.0,京成電鉄学園前駅,Keisei Gakuemmae Station,〒266-0032 千葉県千葉市緑区おゆみ野中央1-14-2,https://stamp.funakiya.com/keisei-gakuenmae.html,,,設置あり,35.560833, 140.158444
"POINT (140.126306 35.715361)",24542.0,京成電鉄勝田台駅,Keisei Katsutadai Station,〒276-0023 千葉県八千代市勝田台1-8-1,https://stamp.funakiya.com/keisei-katsutadai.html,,,設置あり,35.715361, 140.126306
