WKT,ID,名前,EN,住所,URL,無人化日,廃止日,スタンプ設置,住所判定用
"POINT (145.19211596764967 44.01738734421803)",18159.0,道の駅知床・らうす,Michinoeki Shiretoko・Rausu Station,〒086-1833 北海道目梨郡羅臼町本町361-1,https://stamp.funakiya.com/miti-rausu.html,,,設置あり,44.01738734421803, 145.19211596764967
"POINT (144.99061989464272 44.069001209134775)",18160.0,道の駅うとろ・シリエトク,Michinoeki Utoro・Shirietoku Station,〒099-4354 北海道斜里郡斜里町ウトロ西186-8,https://stamp.funakiya.com/miti-utoro.html,,,設置あり,44.069001209134775, 144.99061989464272
"POINT (143.50062263634905 43.75354123981437)",18188.0,道の駅おんねゆ温泉,Michinoeki Onneyuonsen Station,〒091-0153 北海道北見市留辺蘂町松山1-4,https://stamp.funakiya.com/miti-onneyu.html,,,設置あり,43.75354123981437, 143.50062263634905
"POINT (143.74242150197978 43.467672351448414)",18189.0,道の駅オーロラタウン93りくべつ,Michinoeki Aurora Town 93 Rikubetsu Station,〒089-4315 北海道足寄郡陸別町大通,https://stamp.funakiya.com/miti-rikubetsu.html,,,設置あり,43.467672351448414, 143.74242150197978
"POINT (143.98039163415285 43.54550375389394)",18190.0,道の駅あいおい,Michinoeki Aioi Station,〒092-0361 北海道網走郡津別町相生,https://stamp.funakiya.com/miti-aioi.html,,,設置あり,43.54550375389394, 143.98039163415285
"POINT (144.18861823328814 43.91743011131981)",18192.0,道の駅メルヘンの丘めまんべつ,Michinoeki Meruhen no oka Memanbetsu Station,〒099-2356 北海道網走郡大空町女満別昭和96-1,https://stamp.funakiya.com/miti-memanbetsu.html,,,設置あり,43.91743011131981, 144.18861823328814
"POINT (144.27396061427635 44.021999166950316)",18193.0,道の駅流氷街道網走,Michinoeki Ryuhyokaido Abashiri Station,〒093-0003 北海道網走市南3条東4丁目,https://stamp.funakiya.com/miti-abashiri.html,,,設置あり,44.021999166950316, 144.27396061427635
"POINT (143.8236237210277 44.09966164021104)",18194.0,道の駅サロマ湖,Michinoeki Saromako Station,〒093-0421 北海道常呂郡佐呂間町浪速121-3,https://stamp.funakiya.com/miti-saromako.html,,,設置あり,44.09966164021104, 143.8236237210277
"POINT (143.7190729844868 44.13142782277715)",18195.0,道の駅愛ランド湧別,Michinoeki Ai Land Yubetsu Station,〒093-0652 北海道紋別郡湧別町志撫子6-2,https://stamp.funakiya.com/miti-yubetsu.html,,,設置あり,44.13142782277715, 143.7190729844868
"POINT (143.5948887369182 44.18454207237746)",18196.0,道の駅かみゆうべつ温泉チューリップの湯,Michinoeki Kamiyubetsuonsen Tulip no Yu Station,〒099-6329 北海道紋別郡湧別町中湧別中町3020-1,https://stamp.funakiya.com/miti-kamiyubetsu.html,,,設置あり,44.18454207237746, 143.5948887369182
"POINT (142.46377386333302 43.59216972612652)",18201.0,道の駅びえい「丘のくら」,Michinoeki Biei Okanokura Station,〒071-0208 北海道上川郡美瑛町本町1-9-21,https://stamp.funakiya.com/miti-biei.html,,,設置あり,43.59216972612652, 142.46377386333302
"POINT (142.50879512898123 43.697289040727405)",18204.0,道の駅ひがしかわ「道草館」,Michinoeki Higashikawa「Michikusakan」 Station,〒071-1423 北海道上川郡東川町東町1-1-15,https://stamp.funakiya.com/miti-higashikawa.html,,,設置あり,43.697289040727405, 142.50879512898123
"POINT (142.4894698688796 43.844086286670645)",18205.0,道の駅とうま,Michinoeki Toma Station,〒078-1332 北海道上川郡当麻町宇園別2区,https://stamp.funakiya.com/miti-toma.html,,,設置あり,43.844086286670645, 142.4894698688796
"POINT (142.34875563272345 43.7597902991954)",18206.0,道の駅あさひかわ,Michinoeki Asahikawa Station,〒070-8004 北海道旭川市神楽4条6-1-12,https://stamp.funakiya.com/miti-asahikawa.html,,,設置あり,43.7597902991954, 142.34875563272345
"POINT (142.0706264829743 43.699587976036156)",18207.0,道の駅ライスランドふかがわ,Michinoeki Rice Land Fukagawa Station,〒074-1163 北海道深川市音江町広里59-7,https://stamp.funakiya.com/miti-fukagawa.html,,,設置あり,43.699587976036156, 142.0706264829743
"POINT (137.5417669322768 36.86082817610967)",18220.0,道の駅うなづき,Michinoeki Unazuki,〒938-0861 富山県黒部市宇奈月町下立687,https://stamp.funakiya.com/miti-unazuki.html,,,設置あり,36.86082817610967, 137.5417669322768
"POINT (137.6436783129632 36.979964535000185)",18221.0,道の駅越後市振の関,Michinoeki Echigoichiburi no Seki,〒949-0111 新潟県糸魚川市市振1035-50,https://stamp.funakiya.com/miti-ichiburi.html,,,設置あり,36.979964535000185, 137.6436783129632
"POINT (137.7315676964881 37.00388668029712)",18222.0,道の駅親不知ピアパーク,Michinoeki Oyashirazu Pier Park,〒949-0308 新潟県糸魚川市外波903-1,https://stamp.funakiya.com/miti-oyashirazu.html,,,設置あり,37.00388668029712, 137.7315676964881
"POINT (138.0036743890286 37.11356268048166)",18232.0,道の駅マリンドリーム能生,Michinoeki Nou,〒949-1351 新潟県糸魚川市能生小泊3596-2,https://stamp.funakiya.com/miti-no.html,,,設置あり,37.11356268048166, 138.0036743890286
"POINT (138.087034736017 37.163273669428)",18234.0,道の駅うみてらす名立,Michinoeki Umiterasu Nadachi,〒949-1602 新潟県上越市名立区名立大町4280-1,https://stamp.funakiya.com/miti-nadachi.html,,,設置あり,37.163273669428, 138.087034736017
"POINT (138.1901868261733 36.81828221778276)",18247.0,道の駅しなの,Michinoeki Shinano,〒389-1305 長野県上水内郡信濃町柏原1260-4,https://stamp.funakiya.com/miti-shinano.html,,,設置あり,36.81828221778276, 138.1901868261733
"POINT (138.95287329371163 36.54809840448781)",18392.0,道の駅おのこ,Michinoeki Onoko,〒377-0312 群馬県渋川市小野子1979-1,https://stamp.funakiya.com/miti-onoko.html,,,設置あり,36.54809840448781, 138.95287329371163
"POINT (138.6842689238845 36.547502094925676)",18393.0,道の駅八ッ場ふるさと館,Michinoeki Yamba Furusatokan,〒377-1309 群馬県吾妻郡長野原町林1567-4,https://stamp.funakiya.com/miti-yamba.html,,,設置あり,36.547502094925676, 138.6842689238845
"POINT (138.5899992641802 36.61472346216954)",18394.0,道の駅草津運動茶屋公園,Michinoeki Kusatsu Undojaya Park,〒377-1711 群馬県吾妻郡草津町草津2-1,https://stamp.funakiya.com/miti-kusatsuonsen.html,,,設置あり,36.61472346216954, 138.5899992641802
"POINT (138.79317445626322 36.42456316561751)",18395.0,道の駅くらぶち小栗の里,Michinoeki Kurabuchi Ogurinosato,〒370-3402 群馬県高崎市倉渕町三ノ倉296-1,https://stamp.funakiya.com/miti-kurabuchi.html,,,設置あり,36.42456316561751, 138.79317445626322
"POINT (138.91667642557562 36.23371408993905)",18438.0,道の駅甘楽,Michinoeki Kanra,〒370-2202 群馬県甘楽郡甘楽町小幡444-1,https://stamp.funakiya.com/miti-kanra.html,,,設置あり,36.23371408993905, 138.91667642557562
"POINT (138.7353987967545 36.56979015170999)",18442.0,道の駅あがつま峡,Michinoeki Agatsumakyo,〒377-0813 群馬県吾妻郡東吾妻町三島6411,https://stamp.funakiya.com/miti-agatsuma.html,,,設置あり,36.56979015170999, 138.7353987967545
"POINT (138.82978010718082 36.60869807894092)",18443.0,道の駅霊山たけやま,Michinoeki Reizan Takeyama,〒377-0432 群馬県吾妻郡中之条町五反田222-1,https://stamp.funakiya.com/miti-takeyama.html,,,設置あり,36.60869807894092, 138.82978010718082
"POINT (139.068399895493 36.61287353120202)",18454.0,道の駅あぐりーむ昭和,Michinoeki Agurimu Showa,〒379-1204 群馬県利根郡昭和村森下2406-2,https://stamp.funakiya.com/miti-agurimushowa.html,,,設置あり,36.61287353120202, 139.068399895493
"POINT (138.9812677828401 36.697619597716866)",18459.0,道の駅月夜野矢瀬親水公園,Michinoeki Tsukiyono Yaze Shinsuikoen,〒379-1313 群馬県利根郡みなかみ町月夜野2936,https://stamp.funakiya.com/miti-tsukiyono.html,,,設置あり,36.697619597716866, 138.9812677828401
"POINT (139.83713952062826 35.1279828782089)",18683.0,道の駅きょなん,Michinoeki Kyonan,〒299-1908 千葉県安房郡鋸南町吉浜516-1,https://stamp.funakiya.com/miti-kyonan.html,,,設置あり,35.1279828782089, 139.83713952062826
"POINT (139.8556482837684 35.10048644715115)",18686.0,道の駅富楽里とみやま,Michinoeki Furari Tomiyama,〒299-2214 千葉県南房総市二部1900,https://stamp.funakiya.com/miti-tomiyama.html,,,設置あり,35.10048644715115, 139.8556482837684
"POINT (139.83727484369948 35.03768552091149)",18689.0,道の駅とみうら,Michinoeki Tomiura,〒299-2416 千葉県南房総市富浦町青木123-1,https://stamp.funakiya.com/miti-tomiura.html,,,設置あり,35.03768552091149, 139.83727484369948
"POINT (139.8773502267615 34.906253159125576)",18694.0,道の駅白浜野島崎,Michinoeki Shirahama-Nojimazaki,〒295-0103 千葉県南房総市白浜町滝口9240,https://stamp.funakiya.com/miti-shirahamanojimazaki.html,,,設置あり,34.906253159125576, 139.8773502267615
"POINT (139.9521398825616 34.93001073937622)",18695.0,道の駅ちくら・潮風王国,Michinoeki Chikura Shiokaze Okoku,〒295-0025 千葉県南房総市千倉町千田1051,https://stamp.funakiya.com/miti-chikura.html,,,設置あり,34.93001073937622, 139.9521398825616
"POINT (139.97523407085785 35.00859121897176)",18696.0,道の駅ローズマリー公園,Michinoeki Rosemary Park,〒299-2521 千葉県南房総市白子1501,https://stamp.funakiya.com/miti-rosemary.html,,,設置あり,35.00859121897176, 139.97523407085785
"POINT (140.02059164086728 35.04259765296716)",18697.0,道の駅和田浦 WA・O!,Michinoeki Wadaura WA・O!,〒299-2703 千葉県南房総市和田町仁我浦243,https://stamp.funakiya.com/miti-wadaura.html,,,設置あり,35.04259765296716, 140.02059164086728
"POINT (140.07711754148738 35.063917655260724)",18698.0,道の駅鴨川オーシャンパーク,Michinoeki kamogawa Ocean Park,〒299-2865 千葉県鴨川市江見太夫崎22,https://stamp.funakiya.com/miti-kamogawa.html,,,設置あり,35.063917655260724, 140.07711754148738
"POINT (140.0695786519174 35.1984954906958)",18699.0,道の駅ふれあいパーク・きみつ,Michinoeki Fureai Park Kimitsu,〒292-0526 千葉県君津市笹椿1766-3,https://stamp.funakiya.com/miti-kimitsu.html,,,設置あり,35.1984954906958, 140.0695786519174
"POINT (140.5794511223966 40.71766612269197)",18862.0,道の駅なみおか,Michinoeki Namioka,〒038-1331 青森県青森市浪岡女鹿沢野尻2-3,https://stamp.funakiya.com/miti-namioka.html,,,設置あり,40.71766612269197, 140.5794511223966
"POINT (140.57753423206793 40.63366800848136)",18866.0,道の駅いなかだて,Michinoeki Inakadate,〒038-1111 青森県南津軽郡田舎館村高樋八幡10,https://stamp.funakiya.com/miti-inakadate.html,,,設置あり,40.63366800848136, 140.57753423206793
"POINT (140.44282691576322 40.73686829900218)",18869.0,道の駅つるた,Michinoeki Tsuruta,〒038-3524 青森県北津軽郡鶴田町境里見176-1,https://stamp.funakiya.com/miti-tsuruta.html,,,設置あり,40.73686829900218, 140.44282691576322
"POINT (140.32236395184208 40.7844245361088)",18873.0,道の駅もりた,Michinoeki Morita,〒038-2817 青森県つがる市森田町床舞稚桜4-1,https://stamp.funakiya.com/miti-morita.html,,,設置あり,40.7844245361088, 140.32236395184208
"POINT (140.00038394083333 40.743884983509616)",18874.0,道の駅ふかうら,Michinoeki Fukaura,〒038-2411 青森県西津軽郡深浦町風合瀬上砂子川144-1,https://stamp.funakiya.com/miti-fukaura.html,,,設置あり,40.743884983509616, 140.00038394083333
"POINT (140.38401374883696 41.04571385103441)",18894.0,道の駅十三湖高原,Michinoeki Jusankokogen,〒037-0401 青森県五所川原市相内実取287-1058,https://stamp.funakiya.com/miti-tosamu.html,,,設置あり,41.04571385103441, 140.38401374883696
"POINT (140.32010170236535 41.14546797316503)",18895.0,道の駅こどまり,Michinoeki Kodomari,〒037-0300 青森県北津軽郡中泊町小泊折腰内45,https://stamp.funakiya.com/miti-kodomari.html,,,設置あり,41.14546797316503, 140.32010170236535
"POINT (140.86131209193104 40.89174455164744)",18914.0,道の駅浅虫温泉,Michinoeki Asamushi Onsen,〒039-3501 青森県青森市浅虫螢谷341-19,https://stamp.funakiya.com/miti-asamushionsen.html,,,設置あり,40.89174455164744, 140.86131209193104
"POINT (141.15522155765728 40.71669928654028)",18919.0,道の駅しちのへ,Michinoeki Shichinohe,〒039-2501 青森県上北郡七戸町荒熊内67-94,https://stamp.funakiya.com/miti-shichinohe.html,,,設置あり,40.71669928654028, 141.15522155765728
"POINT (141.26475570110318 40.57445473362768)",18931.0,道の駅とわだ,Michinoeki Towada,〒034-0051 青森県十和田市伝法寺平窪37-2,https://stamp.funakiya.com/miti-towada.html,,,設置あり,40.57445473362768, 141.26475570110318
"POINT (141.3247260335581 40.60638038178826)",18957.0,道の駅ろくのへ,Michinoeki Rokunohe,〒030-1402 青森県東津軽郡外ヶ浜町平舘太郎右エ門沢1-3,https://stamp.funakiya.com/miti-rokunohe.html,,,設置あり,40.60638038178826, 141.3247260335581
"POINT (141.27467373774377 40.728305535081205)",18960.0,道の駅おがわら湖,Michinoeki Ogawarako,〒039-2401 青森県上北郡東北町上野南谷地122,https://stamp.funakiya.com/miti-ogawarako.html,,,設置あり,40.728305535081205, 141.27467373774377
"POINT (141.25729947213716 41.08381667186547)",18965.0,道の駅よこはま,Michinoeki Yokohama,〒039-4134 青森県上北郡横浜町林ノ脇79-12,https://stamp.funakiya.com/miti-yokohama.html,,,設置あり,41.08381667186547, 141.25729947213716
"POINT (140.33580170986423 41.601224774172266)",19004.0,道の駅しりうち,Michinoeki Shiriuchi Station,〒049-1221 北海道上磯郡知内町湯の里48-13,https://stamp.funakiya.com/miti-shiriuchi.html,,,設置あり,41.601224774172266, 140.33580170986423
"POINT (140.25571265526816 41.4796358756612)",19006.0,道の駅横綱の里ふくしま,Michinoeki Yokozuna no sato Fukushima Station,〒049-1312 北海道松前郡福島町福島143-1,https://stamp.funakiya.com/miti-fukushima.html,,,設置あり,41.4796358756612, 140.25571265526816
"POINT (140.10717608409797 41.42659002753167)",19008.0,道の駅北前船 松前,Michinoeki Kitamae-bune Matsumae Station,〒049-1506 北海道松前郡松前町唐津379,https://stamp.funakiya.com/miti-matsumae.html,,,設置あり,41.42659002753167, 140.10717608409797
"POINT (140.09528837210593 41.80852140749488)",19009.0,道の駅上ノ国もんじゅ,Michinoeki Monju Station,〒049-0602 北海道檜山郡上ノ国町原歌3,https://stamp.funakiya.com/miti-kaminokuni.html,,,設置あり,41.80852140749488, 140.09528837210593
"POINT (140.13931617184406 41.89428366709112)",19012.0,道の駅江差,Michinoeki Esashi Station,〒043-0024 北海道檜山郡江差町尾山町1,https://stamp.funakiya.com/miti-esashi.html,,,設置あり,41.89428366709112, 140.13931617184406
"POINT (140.21632752583184 41.91662849081741)",19017.0,道の駅あっさぶ,Michinoeki Assabu Station,〒043-1112 北海道檜山郡厚沢部町緑町72-1,https://stamp.funakiya.com/miti-assabu.html,,,設置あり,41.91662849081741, 140.21632752583184
"POINT (140.10619965954768 42.01137075628125)",19018.0,道の駅ルート229元和台,Michinoeki ROUTE 229 Gennadai Station,〒043-0114 北海道爾志郡乙部町元和169,https://stamp.funakiya.com/miti-229gennadai.html,,,設置あり,42.01137075628125, 140.10619965954768
"POINT (141.10154473011522 41.779494075003164)",19023.0,道の駅なとわ・えさん,Michinoeki Natowa・Esan Station,〒041-0525 北海道函館市日ノ浜町31-2,https://stamp.funakiya.com/miti-natowaesan.html,,,設置あり,41.779494075003164, 141.10154473011522
"POINT (140.94548319761017 41.92768484843203)",19045.0,道の駅縄文ロマン南かやべ,Michinoeki Jyomon Roman Minamikayabe Station,〒041-1613 北海道函館市臼尻町551-1,https://stamp.funakiya.com/miti-minamikayabe.html,,,設置あり,41.92768484843203, 140.94548319761017
"POINT (140.66741139454044 42.125124728176225)",19046.0,道の駅つど～る・プラザ・さわら,Michinoeki TSUDOHRU PLAZA SAWARA Station,〒049-2222 北海道茅部郡森町砂原2-358-1,https://stamp.funakiya.com/miti-tsudorusawara.html,,,設置あり,42.125124728176225, 140.66741139454044
"POINT (140.56803794424445 42.09956352688985)",19048.0,道の駅YOU・遊・もり,Michinoeki You・yu・mori Station,〒049-2311 北海道茅部郡森町上台町326-18,https://stamp.funakiya.com/miti-mori.html,,,設置あり,42.09956352688985, 140.56803794424445
"POINT (138.8676531371611 37.26082061271168)",19236.0,道の駅越後川口 あぐりの里,Michinoeki Echigokawaguchi,〒949-7503 新潟県長岡市川口中山84-2,https://stamp.funakiya.com/miti-echigokawaguchi.html,,,設置あり,37.26082061271168, 138.8676531371611
"POINT (138.98294423750684 37.22393015254612)",19250.0,道の駅ゆのたに,Michinoeki Yunotani,〒946-0075 新潟県魚沼市吉田1148,https://stamp.funakiya.com/miti-yunotani.html,,,設置あり,37.22393015254612, 138.98294423750684
"POINT (138.81872913377794 37.003479035917934)",19254.0,道の駅南魚沼,Michinoeki Minamiuonuma,〒949-6363 新潟県南魚沼市下一日市855,https://stamp.funakiya.com/miti-minamiuonuma.html,,,設置あり,37.003479035917934, 138.81872913377794
"POINT (138.58112996405188 36.9884514156504)",19263.0,道の駅信越さかえ,Michinoeki Shin-etsusakae,〒389-2702 長野県下水内郡栄村北信3746-1,https://stamp.funakiya.com/miti-sakae.html,,,設置あり,36.9884514156504, 138.58112996405188
"POINT (138.76130080439293 37.138519991706595)",19267.0,道の駅クロス10十日町,Michinoeki Cross 10 Tokamachi,〒948-0003 新潟県十日町市宇都宮71-26,https://stamp.funakiya.com/miti-tokamachi.html,,,設置あり,37.138519991706595, 138.76130080439293
"POINT (138.68637721367236 37.19911337668633)",19268.0,道の駅瀬替えの郷せんだ,Michinoeki Segaenosato Senda,〒948-0214 新潟県十日町市中仙田甲826,https://stamp.funakiya.com/miti-senda.html,,,設置あり,37.19911337668633, 138.68637721367236
"POINT (138.6333439838186 37.212408535258966)",19269.0,道の駅じょんのびの里高柳,Michinoeki Jonnobinosato Takayanagi,〒945-1505 新潟県柏崎市高柳町高尾10-1,https://stamp.funakiya.com/miti-takayanagi.html,,,設置あり,37.212408535258966, 138.6333439838186
"POINT (138.61390768315405 37.132419728612845)",19270.0,道の駅まつだいふるさと会館,Michinoeki Matsudai Furusato Hall,〒942-1526 新潟県十日町市松代3816,https://stamp.funakiya.com/miti-matsudai.html,,,設置あり,37.132419728612845, 138.61390768315405
"POINT (138.66189975922688 37.45016593931072)",19294.0,道の駅西山ふるさと公苑,Michinoeki Nishiyama,〒949-4135 新潟県柏崎市西山町坂田717-4,https://stamp.funakiya.com/miti-nishiyama.html,,,設置あり,37.45016593931072, 138.66189975922688
"POINT (138.67882366687758 37.53889114152888)",19296.0,道の駅越後出雲崎天領の里,Michinoeki Tenryo no sato,〒949-4308 新潟県三島郡出雲崎町尼瀬6-57,https://stamp.funakiya.com/miti-izumozaki.html,,,設置あり,37.53889114152888, 138.67882366687758
"POINT (138.7592050736244 37.581676025260265)",19297.0,道の駅良寛の里わしま,Michinoeki Ryokan no Sato Washima,〒949-4525 新潟県長岡市島崎5713-2,https://stamp.funakiya.com/miti-washima.html,,,設置あり,37.581676025260265, 138.7592050736244
"POINT (138.82520406305773 37.66290796175662)",19300.0,道の駅国上,Michinoeki Kugami,〒959-0136 新潟県燕市国上5866-1,https://stamp.funakiya.com/miti-kugami.html,,,設置あり,37.66290796175662, 138.82520406305773
"POINT (139.02023157876812 37.86628607971201)",19316.0,道の駅新潟ふるさと村,Michinoeki Niigata-furusato-mura,〒950-1101 新潟県新潟市西区山田2307,https://stamp.funakiya.com/miti-niigata.html,,,設置あり,37.86628607971201, 139.02023157876812
"POINT (139.2220146775645 37.95786778374175)",19331.0,道の駅豊栄,Michinoeki Toyosaka,〒950-3304 新潟県新潟市北区木崎3644-乙,https://stamp.funakiya.com/miti-toyosaka.html,,,設置あり,37.95786778374175, 139.2220146775645
"POINT (139.3724530747459 38.0023077446743)",19334.0,道の駅加治川,Michinoeki Kajikawa,〒959-2411 新潟県新発田市横岡1147,https://stamp.funakiya.com/miti-kajikawa.html,,,設置あり,38.0023077446743, 139.3724530747459
"POINT (139.4529921610901 38.06341242721933)",19336.0,道の駅胎内,Michinoeki Tainai,〒959-2806 新潟県胎内市下赤谷387-1,https://stamp.funakiya.com/miti-tainai.html,,,設置あり,38.06341242721933, 139.4529921610901
"POINT (139.56626250609037 38.09194335195578)",19342.0,道の駅関川,Michinoeki Sekikawa,〒959-3264 新潟県岩船郡関川村上関1252-1,https://stamp.funakiya.com/miti-sekikawa.html,,,設置あり,38.09194335195578, 139.56626250609037
"POINT (139.46093848933663 38.17262389446305)",19350.0,道の駅神林 穂波の里,Michinoeki Kamihayashi,〒959-3423 新潟県村上市九日市809,https://stamp.funakiya.com/miti-kamihayashi.html,,,設置あり,38.17262389446305, 139.46093848933663
"POINT (139.4584791016688 38.375171278910365)",19353.0,道の駅笹川流れ,Michinoeki Sasagawanagare,〒959-3665 新潟県村上市桑川892-5,https://stamp.funakiya.com/miti-sasagawanagare.html,,,設置あり,38.375171278910365, 139.4584791016688
"POINT (139.5227713938415 38.28283709803188)",19386.0,道の駅朝日みどりの里,Michinoeki Asahi,〒958-0261 新潟県村上市猿沢1212,https://stamp.funakiya.com/miti-asahimidori.html,,,設置あり,38.28283709803188, 139.5227713938415
"POINT (139.3072408803443 37.73809775783171)",19387.0,道の駅阿賀の里,Michinoeki Aga-no-sato,〒959-4636 新潟県東蒲原郡阿賀町石間4301,https://stamp.funakiya.com/miti-aganosato.html,,,設置あり,37.73809775783171, 139.3072408803443
"POINT (132.9697080642197 33.614237560673324)",19388.0,道の駅みかわ,Michinoeki Mikawa,〒959-4627 新潟県東蒲原郡阿賀町岩谷2865,https://stamp.funakiya.com/miti-mikawa.html,,,設置あり,33.614237560673324, 132.9697080642197
"POINT (139.0782798089444 37.793033757192696)",19393.0,道の駅花夢里にいつ,Michinoeki Kamuri niitsu,〒956-0055 新潟県新潟市秋葉区川根438,https://stamp.funakiya.com/miti-niitsu.html,,,設置あり,37.793033757192696, 139.0782798089444
"POINT (138.88349358005888 37.54641591037516)",19394.0,道の駅パティオにいがた,Michinoeki Patio Niigata,〒954-0111 新潟県見附市今町1-3358,https://stamp.funakiya.com/miti-pationiigata.html,,,設置あり,37.54641591037516, 138.88349358005888
"POINT (140.10962253807153 35.463843027639236)",19459.0,道の駅あずの里いちはら,Michinoeki Azu-no-Sato Ichihara,〒290-0251 千葉県市原市浅井小向492-1,https://stamp.funakiya.com/miti-ichihara.html,,,設置あり,35.463843027639236, 140.10962253807153
"POINT (140.20672080162439 35.457278597740526)",19460.0,道の駅ながら,Michinoeki Nagara,〒297-0233 千葉県長生郡長柄町六地蔵138-1,https://stamp.funakiya.com/miti-nagara.html,,,設置あり,35.457278597740526, 140.20672080162439
"POINT (140.3032015500789 35.35372070990911)",19461.0,道の駅むつざわスマートウェルネスタウン・道の駅・つどいの郷,Michinoeki Mutsuzawa Smart Wellness Town Tsudoi-no-Sato,〒299-4413 千葉県長生郡睦沢町上之郷2048-1,https://stamp.funakiya.com/miti-mutsuzawa.html,,,設置あり,35.35372070990911, 140.3032015500789
"POINT (140.25854387645848 35.2548568256802)",19462.0,道の駅たけゆらの里おおたき,Michinoeki Takeyura no Sato Otaki,〒298-0256 千葉県夷隅郡大多喜町石神870-5,https://stamp.funakiya.com/miti-ootaki.html,,,設置あり,35.2548568256802, 140.25854387645848
"POINT (140.38310744702977 35.57715082359355)",19474.0,道の駅みのりの郷東金,Michinoeki Harvest Village Togane,〒283-0005 千葉県東金市田間1300-3,https://stamp.funakiya.com/miti-togane.html,,,設置あり,35.57715082359355, 140.38310744702977
"POINT (140.58923304276453 35.946169872390094)",19501.0,道の駅いたこ,Michinoeki Itako,〒311-2416 茨城県潮来市前川1326-1,https://stamp.funakiya.com/miti-itako.html,,,設置あり,35.946169872390094, 140.58923304276453
"POINT (140.37936697714042 35.900009929707984)",19512.0,道の駅発酵の里こうざき,Michinoeki Hakko-no-sato Kozaki,〒289-0224 千葉県香取郡神崎町松崎855,https://stamp.funakiya.com/miti-kozaki.html,,,設置あり,35.900009929707984, 140.37936697714042
"POINT (140.4752323872516 35.73144429634345)",19514.0,道の駅多古,Michinoeki Tako,〒289-2241 千葉県香取郡多古町多古谷中1069-1,https://stamp.funakiya.com/miti-tako.html,,,設置あり,35.73144429634345, 140.4752323872516
"POINT (140.61542101085155 36.49239796771802)",19708.0,道の駅日立おさかなセンター,Michinoeki Hitschi Osakana Center,〒319-1223 茨城県日立市みなと町5779-24,https://stamp.funakiya.com/miti-hitachi.html,,,設置あり,36.49239796771802, 140.61542101085155
"POINT (140.35927001397798 36.76844045067767)",19729.0,道の駅奥久慈だいご,Michinoeki Okukujidaigo,〒319-3551 茨城県久慈郡大子町池田2830-1,https://stamp.funakiya.com/miti-daigo.html,,,設置あり,36.76844045067767, 140.35927001397798
"POINT (140.3328497322821 36.54494502157722)",19734.0,道の駅かつら,Michinoeki Katsura,〒311-4341 茨城県東茨城郡城里町御前山37,https://stamp.funakiya.com/miti-katsura.html,,,設置あり,36.54494502157722, 140.3328497322821
"POINT (139.79538753964567 36.102682656584236)",19736.0,道の駅さかい,Michinoeki Sakai,〒306-0433 茨城県猿島郡境町1341-1,https://stamp.funakiya.com/miti-ibaraki-sakai.html,,,設置あり,36.102682656584236, 139.79538753964567
"POINT (133.92679371022976 34.52017254826825)",19750.0,道の駅みやま公園,Michinoeki Miyama Koen,〒706-0001 岡山県玉野市田井2-4464,https://stamp.funakiya.com/miti-miyamapark.html,,,設置あり,34.52017254826825, 133.92679371022976
"POINT (133.49999920706702 34.47345909444007)",19780.0,道の駅笠岡ベイファーム,Michinoeki Kasaoka Bayfarm,〒714-0046 岡山県笠岡市カブト南町245-5,https://stamp.funakiya.com/miti-kasaoka.html,,,設置あり,34.47345909444007, 133.49999920706702
"POINT (134.20468953236582 34.69320973126822)",19870.0,道の駅黒井山グリーンパーク,Michinoeki Kuroisan Green Park,〒701-4501 岡山県瀬戸内市邑久町虫明5165,https://stamp.funakiya.com/miti-kuroisan.html,,,設置あり,34.69320973126822, 134.20468953236582
"POINT (134.16565438193163 34.656428063472326)",19871.0,道の駅一本松展望園,Michinoeki Ipponmatsu View Park,〒701-4212 岡山県瀬戸内市邑久町尻海3539,https://stamp.funakiya.com/miti-ipponmatsu.html,,,設置あり,34.656428063472326, 134.16565438193163
"POINT (134.46128914689334 34.80430432089033)",19883.0,道の駅あいおい白龍城,Michinoeki Aioi Peron Castle,〒678-0053 兵庫県相生市那波南本町8-55,https://stamp.funakiya.com/miti-aioipeironjo.html,,,設置あり,34.80430432089033, 134.46128914689334
"POINT (132.8693683539543 35.39569957662907)",19927.0,道の駅湯の川,Michinoeki Yunokawa,〒699-0501 島根県出雲市斐川町学頭825-2,https://stamp.funakiya.com/miti-yunokawa.html,,,設置あり,35.39569957662907, 132.8693683539543
"POINT (132.91216383994643 35.31888823579795)",19933.0,道の駅さくらの里きすき,Michinoeki Sakuranosato-Kisuki,〒699-1312 島根県雲南市木次町山方1134-31,https://stamp.funakiya.com/miti-kisuki.html,,,設置あり,35.31888823579795, 132.91216383994643
"POINT (132.9622193953995 35.22032360977584)",19935.0,道の駅おろちの里,Michinoeki Orochi no Sato,〒699-1341 島根県雲南市木次町北原1603,https://stamp.funakiya.com/miti-orochinosato.html,,,設置あり,35.22032360977584, 132.9622193953995
"POINT (133.08656399949086 35.227174253239724)",19940.0,道の駅酒蔵奥出雲交流館,Michinoeki Sakagura Okuizumo Koryukan,〒699-1701 島根県仁多郡奥出雲町亀嵩1380-1,https://stamp.funakiya.com/miti-okuizumo.html,,,設置あり,35.227174253239724, 133.08656399949086
